# time[S]; data[V]
5.008995999999999704e-07;4.963750000000000107e-02
5.009995999999999779e-07;4.932700000000000279e-02
5.010995999999999854e-07;4.837299999999999933e-02
5.011995999999999930e-07;4.936680000000000235e-02
5.012996000000000005e-07;4.939999999999999947e-02
5.013996000000000080e-07;4.935219999999999885e-02
5.014996000000000155e-07;5.023330000000000156e-02
5.015996000000000230e-07;4.979410000000000086e-02
5.016996000000000305e-07;4.850569999999999882e-02
5.017996000000000380e-07;4.859990000000000143e-02
5.018996000000000456e-07;4.813819999999999905e-02
5.019996000000000531e-07;4.952340000000000214e-02
5.020995999999999547e-07;4.865030000000000049e-02
5.021995999999999622e-07;4.818859999999999810e-02
5.022995999999999697e-07;4.834249999999999658e-02
5.023995999999999772e-07;4.796040000000000025e-02
5.024995999999999847e-07;4.758350000000000080e-02
5.025995999999999923e-07;4.798290000000000194e-02
5.026995999999999998e-07;4.796829999999999844e-02
5.027996000000000073e-07;4.757689999999999836e-02
5.028996000000000148e-07;4.720799999999999996e-02
5.029996000000000223e-07;4.854549999999999838e-02
5.030996000000000298e-07;4.807050000000000212e-02
5.031995999999999315e-07;4.802410000000000012e-02
5.032995999999999390e-07;4.810099999999999792e-02
5.033995999999999465e-07;4.716290000000000066e-02
5.034995999999999540e-07;4.802410000000000012e-02
5.035995999999999615e-07;4.682719999999999938e-02
5.036995999999999690e-07;4.727839999999999820e-02
5.037995999999999765e-07;4.739510000000000250e-02
5.038995999999999840e-07;4.700900000000000217e-02
5.039995999999999916e-07;4.701029999999999792e-02
5.040995999999999991e-07;4.736060000000000270e-02
5.041996000000000066e-07;4.733140000000000264e-02
5.042996000000000141e-07;4.815409999999999829e-02
5.043996000000000216e-07;4.682990000000000069e-02
5.044996000000000291e-07;4.818859999999999810e-02
5.045996000000000366e-07;4.735530000000000295e-02
5.046996000000000442e-07;4.725449999999999789e-02
5.047996000000000517e-07;4.777730000000000171e-02
5.048996000000000592e-07;4.733280000000000126e-02
5.049995999999999608e-07;4.688429999999999681e-02
5.050995999999999683e-07;4.810629999999999767e-02
5.051995999999999758e-07;4.815139999999999698e-02
5.052995999999999834e-07;4.721870000000000234e-02
5.053995999999999909e-07;4.818460000000000104e-02
5.054995999999999984e-07;4.772289999999999865e-02
5.055996000000000059e-07;4.593030000000000029e-02
5.056996000000000134e-07;4.704089999999999661e-02
5.057996000000000209e-07;4.787809999999999983e-02
5.058996000000000284e-07;4.813420000000000198e-02
5.059995999999999301e-07;4.686970000000000025e-02
5.060995999999999376e-07;4.692140000000000200e-02
5.061995999999999451e-07;4.658179999999999960e-02
5.062995999999999526e-07;4.739909999999999957e-02
5.063995999999999601e-07;4.743889999999999912e-02
5.064995999999999676e-07;4.811159999999999742e-02
5.065995999999999751e-07;4.775340000000000140e-02
5.066995999999999827e-07;4.759549999999999892e-02
5.067995999999999902e-07;4.654060000000000141e-02
5.068995999999999977e-07;4.692810000000000037e-02
5.069996000000000052e-07;4.742430000000000256e-02
5.070996000000000127e-07;4.700639999999999680e-02
5.071996000000000202e-07;4.700370000000000242e-02
5.072996000000000277e-07;4.796040000000000025e-02
5.073996000000000352e-07;4.596080000000000304e-02
5.074996000000000428e-07;4.687770000000000131e-02
5.075996000000000503e-07;4.710450000000000054e-02
5.076996000000000578e-07;4.653000000000000191e-02
5.077996000000000653e-07;4.796170000000000294e-02
5.078996000000000728e-07;4.654729999999999979e-02
5.079995999999999744e-07;4.657379999999999853e-02
5.080995999999999820e-07;4.758350000000000080e-02
5.081995999999999895e-07;4.659239999999999909e-02
5.082995999999999970e-07;4.731019999999999670e-02
5.083996000000000045e-07;4.702230000000000298e-02
5.084996000000000120e-07;4.698650000000000049e-02
5.085996000000000195e-07;4.581749999999999712e-02
5.086995999999999212e-07;4.664009999999999684e-02
5.087995999999999287e-07;4.714440000000000297e-02
5.088995999999999362e-07;4.744020000000000181e-02
5.089995999999999437e-07;4.745479999999999837e-02
5.090995999999999512e-07;4.646100000000000230e-02
5.091995999999999587e-07;4.738719999999999738e-02
5.092995999999999662e-07;4.780510000000000315e-02
5.093995999999999737e-07;4.816200000000000342e-02
5.094995999999999813e-07;4.739510000000000250e-02
5.095995999999999888e-07;4.655390000000000222e-02
5.096995999999999963e-07;4.738719999999999738e-02
5.097996000000000038e-07;4.698109999999999786e-02
5.098996000000000113e-07;4.727309999999999846e-02
5.099996000000000188e-07;4.735530000000000295e-02
5.100996000000000263e-07;4.774540000000000034e-02
5.101996000000000338e-07;4.737519999999999926e-02
5.102996000000000414e-07;4.611210000000000309e-02
5.103996000000000489e-07;4.703820000000000223e-02
5.104996000000000564e-07;4.707399999999999779e-02
5.105996000000000639e-07;4.657120000000000010e-02
5.106996000000000714e-07;4.694670000000000093e-02
5.107995999999999730e-07;4.704479999999999773e-02
5.108995999999999806e-07;4.577370000000000050e-02
5.109995999999999881e-07;4.582939999999999930e-02
5.110995999999999956e-07;4.678609999999999713e-02
5.111996000000000031e-07;4.634690000000000337e-02
5.112996000000000106e-07;4.709789999999999810e-02
5.113996000000000181e-07;4.634429999999999800e-02
5.114995999999999198e-07;4.614660000000000289e-02
5.115995999999999273e-07;4.631369999999999931e-02
5.116995999999999348e-07;4.630179999999999713e-02
5.117995999999999423e-07;4.632170000000000037e-02
5.118995999999999498e-07;4.673440000000000233e-02
5.119995999999999573e-07;4.718019999999999853e-02
5.120995999999999648e-07;4.586260000000000336e-02
5.121995999999999723e-07;4.626199999999999757e-02
5.122995999999999799e-07;4.757820000000000105e-02
5.123995999999999874e-07;4.664279999999999815e-02
5.124995999999999949e-07;4.620359999999999745e-02
5.125996000000000024e-07;4.718279999999999696e-02
5.126996000000000099e-07;4.570740000000000219e-02
5.127996000000000174e-07;4.584669999999999718e-02
5.128996000000000249e-07;4.833980000000000221e-02
5.129996000000000324e-07;4.647300000000000042e-02
5.130996000000000400e-07;4.739779999999999688e-02
5.131996000000000475e-07;4.613729999999999914e-02
5.132996000000000550e-07;4.753179999999999905e-02
5.133996000000000625e-07;4.665869999999999740e-02
5.134996000000000700e-07;4.523239999999999900e-02
5.135995999999999716e-07;4.602320000000000022e-02
5.136995999999999792e-07;4.600859999999999672e-02
5.137995999999999867e-07;4.510900000000000326e-02
5.138995999999999942e-07;4.589449999999999780e-02
5.139996000000000017e-07;4.600989999999999941e-02
5.140996000000000092e-07;4.678340000000000276e-02
5.141996000000000167e-07;4.604840000000000322e-02
5.142995999999999184e-07;4.595810000000000173e-02
5.143995999999999259e-07;4.642650000000000249e-02
5.144995999999999334e-07;4.561049999999999827e-02
5.145995999999999409e-07;4.632440000000000169e-02
5.146995999999999484e-07;4.635220000000000312e-02
5.147995999999999559e-07;4.593030000000000029e-02
5.148995999999999634e-07;4.635220000000000312e-02
5.149995999999999709e-07;4.600329999999999697e-02
5.150995999999999785e-07;4.559189999999999771e-02
5.151995999999999860e-07;4.600590000000000235e-02
5.152995999999999935e-07;4.602579999999999866e-02
5.153996000000000010e-07;4.626600000000000157e-02
5.154996000000000085e-07;4.658310000000000228e-02
5.155996000000000160e-07;4.632830000000000281e-02
5.156996000000000235e-07;4.633629999999999693e-02
5.157996000000000311e-07;4.565829999999999889e-02
5.158996000000000386e-07;4.524829999999999824e-02
5.159996000000000461e-07;4.561049999999999827e-02
5.160996000000000536e-07;4.632970000000000144e-02
5.161996000000000611e-07;4.636810000000000237e-02
5.162996000000000686e-07;4.626469999999999888e-02
5.163995999999999702e-07;4.594750000000000223e-02
5.164995999999999778e-07;4.509300000000000114e-02
5.165995999999999853e-07;4.649289999999999673e-02
5.166995999999999928e-07;4.601920000000000316e-02
5.167996000000000003e-07;4.639599999999999974e-02
5.168996000000000078e-07;4.646240000000000092e-02
5.169996000000000153e-07;4.594890000000000085e-02
5.170995999999999170e-07;4.664680000000000215e-02
5.171995999999999245e-07;4.597939999999999666e-02
5.172995999999999320e-07;4.593160000000000298e-02
5.173995999999999395e-07;4.637209999999999943e-02
5.174995999999999470e-07;4.605900000000000272e-02
5.175995999999999545e-07;4.602450000000000291e-02
5.176995999999999620e-07;4.560650000000000120e-02
5.177995999999999696e-07;4.551759999999999834e-02
5.178995999999999771e-07;4.788610000000000089e-02
5.179995999999999846e-07;4.618239999999999845e-02
5.180995999999999921e-07;4.670520000000000227e-02
5.181995999999999996e-07;4.680469999999999769e-02
5.182996000000000071e-07;4.621419999999999695e-02
5.183996000000000146e-07;4.677950000000000164e-02
5.184996000000000221e-07;4.719879999999999909e-02
5.185996000000000297e-07;4.662159999999999915e-02
5.186996000000000372e-07;4.656319999999999903e-02
5.187996000000000447e-07;4.665079999999999921e-02
5.188996000000000522e-07;4.702630000000000005e-02
5.189996000000000597e-07;4.632039999999999769e-02
5.190996000000000672e-07;4.666139999999999871e-02
5.191995999999999689e-07;4.600189999999999835e-02
5.192995999999999764e-07;4.591970000000000079e-02
5.193995999999999839e-07;4.630979999999999819e-02
5.194995999999999914e-07;4.582680000000000087e-02
5.195995999999999989e-07;4.505850000000000133e-02
5.196996000000000064e-07;4.645969999999999961e-02
5.197996000000000139e-07;4.688160000000000244e-02
5.198995999999999156e-07;4.671179999999999777e-02
5.199995999999999231e-07;4.763660000000000116e-02
5.200995999999999306e-07;4.710059999999999941e-02
5.201995999999999381e-07;4.521379999999999844e-02
5.202995999999999456e-07;4.668660000000000171e-02
5.203995999999999531e-07;4.631910000000000194e-02
5.204995999999999606e-07;4.625400000000000345e-02
5.205995999999999682e-07;4.681400000000000144e-02
5.206995999999999757e-07;4.583079999999999793e-02
5.207995999999999832e-07;4.679939999999999795e-02
5.208995999999999907e-07;4.635890000000000150e-02
5.209995999999999982e-07;4.626330000000000026e-02
5.210996000000000057e-07;4.623939999999999995e-02
5.211996000000000132e-07;4.629250000000000032e-02
5.212996000000000207e-07;4.593429999999999735e-02
5.213996000000000283e-07;4.672640000000000127e-02
5.214996000000000358e-07;4.600329999999999697e-02
5.215996000000000433e-07;4.631239999999999662e-02
5.216996000000000508e-07;4.679139999999999688e-02
5.217996000000000583e-07;4.667729999999999796e-02
5.218996000000000658e-07;4.664150000000000240e-02
5.219996000000000733e-07;4.581480000000000274e-02
5.220995999999999750e-07;4.681400000000000144e-02
5.221995999999999825e-07;4.539289999999999992e-02
5.222995999999999900e-07;4.730089999999999989e-02
5.223995999999999975e-07;4.634429999999999800e-02
5.224996000000000050e-07;4.627660000000000107e-02
5.225996000000000125e-07;4.552029999999999965e-02
5.226996000000000200e-07;4.664410000000000084e-02
5.227995999999999217e-07;4.636149999999999993e-02
5.228995999999999292e-07;4.668390000000000040e-02
5.229995999999999367e-07;4.636549999999999699e-02
5.230995999999999442e-07;4.632170000000000037e-02
5.231995999999999517e-07;4.612139999999999990e-02
5.232995999999999592e-07;4.604969999999999897e-02
5.233995999999999668e-07;4.598870000000000041e-02
5.234995999999999743e-07;4.622620000000000201e-02
5.235995999999999818e-07;4.704219999999999929e-02
5.236995999999999893e-07;4.779320000000000096e-02
5.237995999999999968e-07;4.784089999999999870e-02
5.238996000000000043e-07;4.779719999999999802e-02
5.239996000000000118e-07;4.819650000000000323e-02
5.240996000000000193e-07;4.902320000000000288e-02
5.241996000000000269e-07;4.756500000000000311e-02
5.242996000000000344e-07;4.792190000000000338e-02
5.243996000000000419e-07;4.852689999999999781e-02
5.244996000000000494e-07;4.920499999999999874e-02
5.245996000000000569e-07;5.016690000000000038e-02
5.246996000000000644e-07;4.894489999999999952e-02
5.247996000000000719e-07;5.134249999999999925e-02
5.248995999999999736e-07;5.105860000000000259e-02
5.249995999999999811e-07;5.309259999999999674e-02
5.250995999999999886e-07;5.286710000000000020e-02
5.251995999999999961e-07;5.392720000000000152e-02
5.252996000000000036e-07;5.333410000000000234e-02
5.253996000000000111e-07;5.457340000000000108e-02
5.254996000000000186e-07;5.352780000000000038e-02
5.255995999999999203e-07;5.517450000000000132e-02
5.256995999999999278e-07;5.561230000000000340e-02
5.257995999999999353e-07;5.531640000000000168e-02
5.258995999999999428e-07;5.443810000000000315e-02
5.259995999999999503e-07;5.622529999999999889e-02
5.260995999999999578e-07;5.738499999999999851e-02
5.261995999999999654e-07;5.844119999999999870e-02
5.262995999999999729e-07;5.821690000000000198e-02
5.263995999999999804e-07;5.923199999999999993e-02
5.264995999999999879e-07;5.842259999999999814e-02
5.265995999999999954e-07;5.866939999999999655e-02
5.266996000000000029e-07;5.963929999999999926e-02
5.267996000000000104e-07;6.029740000000000100e-02
5.268996000000000179e-07;5.966450000000000226e-02
5.269996000000000255e-07;6.141989999999999950e-02
5.270996000000000330e-07;6.212850000000000317e-02
5.271996000000000405e-07;6.087859999999999799e-02
5.272996000000000480e-07;6.280249999999999722e-02
5.273996000000000555e-07;6.174099999999999727e-02
5.274996000000000630e-07;6.125810000000000283e-02
5.275996000000000705e-07;6.263670000000000349e-02
5.276995999999999722e-07;6.247479999999999700e-02
5.277995999999999797e-07;6.155660000000000298e-02
5.278995999999999872e-07;6.161500000000000310e-02
5.279995999999999947e-07;6.160970000000000335e-02
5.280996000000000022e-07;6.283829999999999971e-02
5.281996000000000097e-07;6.244430000000000119e-02
5.282996000000000173e-07;6.283700000000000396e-02
5.283995999999999189e-07;6.403649999999999620e-02
5.284995999999999264e-07;6.386930000000000385e-02
5.285995999999999339e-07;6.300419999999999632e-02
5.286995999999999414e-07;6.220409999999999828e-02
5.287995999999999489e-07;6.301479999999999582e-02
5.288995999999999564e-07;6.348719999999999364e-02
5.289995999999999640e-07;6.255710000000000437e-02
5.290995999999999715e-07;6.405370000000000508e-02
5.291995999999999790e-07;6.346060000000000589e-02
5.292995999999999865e-07;6.246550000000000019e-02
5.293995999999999940e-07;6.337310000000000165e-02
5.294996000000000015e-07;6.378970000000000473e-02
5.295996000000000090e-07;6.334389999999999465e-02
5.296996000000000166e-07;6.293120000000000658e-02
5.297996000000000241e-07;6.297899999999999332e-02
5.298996000000000316e-07;6.444650000000000378e-02
5.299996000000000391e-07;6.376320000000000598e-02
5.300996000000000466e-07;6.456330000000000402e-02
5.301996000000000541e-07;6.327220000000000066e-02
5.302996000000000616e-07;6.323769999999999392e-02
5.303996000000000691e-07;6.291929999999999745e-02
5.304995999999999708e-07;6.372200000000000086e-02
5.305995999999999783e-07;6.423950000000000493e-02
5.306995999999999858e-07;6.373800000000000299e-02
5.307995999999999933e-07;6.461369999999999614e-02
5.308996000000000008e-07;6.315020000000000355e-02
5.309996000000000083e-07;6.457920000000000327e-02
5.310996000000000159e-07;6.275340000000000085e-02
5.311995999999999175e-07;6.322450000000000292e-02
5.312995999999999250e-07;6.381489999999999385e-02
5.313995999999999325e-07;6.498249999999999860e-02
5.314995999999999400e-07;6.376049999999999773e-02
5.315995999999999475e-07;6.448230000000000628e-02
5.316995999999999551e-07;6.367290000000000449e-02
5.317995999999999626e-07;6.441330000000000666e-02
5.318995999999999701e-07;6.376320000000000598e-02
5.319995999999999776e-07;6.288349999999999496e-02
5.320995999999999851e-07;6.292720000000000258e-02
5.321995999999999926e-07;6.298159999999999870e-02
5.322996000000000001e-07;6.217090000000000116e-02
5.323996000000000076e-07;6.399009999999999421e-02
5.324996000000000152e-07;6.472509999999999375e-02
5.325996000000000227e-07;6.448360000000000203e-02
5.326996000000000302e-07;6.417710000000000081e-02
5.327996000000000377e-07;6.408690000000000220e-02
5.328996000000000452e-07;6.400859999999999883e-02
5.329996000000000527e-07;6.409220000000000195e-02
5.330996000000000602e-07;6.240579999999999739e-02
5.331996000000000677e-07;6.379630000000000023e-02
5.332995999999999694e-07;6.464949999999999863e-02
5.333995999999999769e-07;6.400859999999999883e-02
5.334995999999999844e-07;6.407759999999999845e-02
5.335995999999999919e-07;6.274150000000000560e-02
5.336995999999999994e-07;6.407229999999999870e-02
5.337996000000000069e-07;6.503159999999999497e-02
5.338996000000000145e-07;6.408289999999999820e-02
5.339995999999999161e-07;6.490819999999999923e-02
5.340995999999999236e-07;6.398470000000000546e-02
5.341995999999999311e-07;6.351640000000000064e-02
5.342995999999999386e-07;6.366370000000000362e-02
5.343995999999999461e-07;6.325369999999999604e-02
5.344995999999999537e-07;6.400730000000000308e-02
5.345995999999999612e-07;6.373660000000000436e-02
5.346995999999999687e-07;6.374330000000000274e-02
5.347995999999999762e-07;6.410549999999999582e-02
5.348995999999999837e-07;6.437220000000000442e-02
5.349995999999999912e-07;6.401660000000000683e-02
5.350995999999999987e-07;6.358010000000000050e-02
5.351996000000000062e-07;6.489100000000000423e-02
5.352996000000000138e-07;6.439739999999999354e-02
5.353996000000000213e-07;6.397680000000000033e-02
5.354996000000000288e-07;6.375250000000000361e-02
5.355996000000000363e-07;6.401129999999999320e-02
5.356996000000000438e-07;6.372200000000000086e-02
5.357996000000000513e-07;6.401529999999999720e-02
5.358996000000000588e-07;6.445979999999999766e-02
5.359996000000000663e-07;6.363710000000000200e-02
5.360995999999999680e-07;6.359860000000000513e-02
5.361995999999999755e-07;6.445049999999999391e-02
5.362995999999999830e-07;6.411609999999999532e-02
5.363995999999999905e-07;6.405639999999999945e-02
5.364995999999999980e-07;6.232349999999999696e-02
5.365996000000000055e-07;6.289140000000000008e-02
5.366996000000000131e-07;6.255570000000000574e-02
5.367995999999999147e-07;6.290869999999999795e-02
5.368995999999999222e-07;6.390909999999999647e-02
5.369995999999999297e-07;6.515899999999999470e-02
5.370995999999999372e-07;6.319790000000000130e-02
5.371995999999999447e-07;6.458450000000000302e-02
5.372995999999999523e-07;6.501569999999999572e-02
5.373995999999999598e-07;6.343680000000000152e-02
5.374995999999999673e-07;6.493210000000000648e-02
5.375995999999999748e-07;6.525060000000000582e-02
5.376995999999999823e-07;6.551990000000000591e-02
5.377995999999999898e-07;6.514709999999999945e-02
5.378995999999999973e-07;6.438019999999999854e-02
5.379996000000000048e-07;6.511260000000000658e-02
5.380996000000000124e-07;6.474109999999999587e-02
5.381996000000000199e-07;6.390780000000000072e-02
5.382996000000000274e-07;6.434299999999999742e-02
5.383996000000000349e-07;6.398869999999999558e-02
5.384996000000000424e-07;6.429390000000000105e-02
5.385996000000000499e-07;6.405510000000000370e-02
5.386996000000000574e-07;6.442130000000000078e-02
5.387996000000000650e-07;6.483790000000000386e-02
5.388996000000000725e-07;6.430980000000000030e-02
5.389995999999999741e-07;6.296839999999999382e-02
5.390995999999999816e-07;6.501170000000000559e-02
5.391995999999999891e-07;6.439609999999999779e-02
5.392995999999999966e-07;6.428590000000000693e-02
5.393996000000000041e-07;6.442259999999999653e-02
5.394996000000000117e-07;6.531030000000000169e-02
5.395996000000000192e-07;6.563539999999999652e-02
5.396995999999999208e-07;6.422360000000000568e-02
5.397995999999999283e-07;6.387199999999999822e-02
5.398995999999999358e-07;6.310770000000000268e-02
5.399995999999999433e-07;6.442000000000000504e-02
5.400995999999999509e-07;6.488170000000000048e-02
5.401995999999999584e-07;6.393429999999999946e-02
5.402995999999999659e-07;6.451550000000000340e-02
5.403995999999999734e-07;6.356150000000000688e-02
5.404995999999999809e-07;6.488570000000000448e-02
5.405995999999999884e-07;6.359070000000000000e-02
5.406995999999999959e-07;6.270829999999999460e-02
5.407996000000000034e-07;6.331069999999999753e-02
5.408996000000000110e-07;6.448360000000000203e-02
5.409996000000000185e-07;6.371140000000000136e-02
5.410996000000000260e-07;6.368749999999999412e-02
5.411996000000000335e-07;6.374459999999999849e-02
5.412996000000000410e-07;6.367820000000000424e-02
5.413996000000000485e-07;6.368619999999999837e-02
5.414996000000000560e-07;6.404709999999999570e-02
5.415996000000000636e-07;6.443989999999999441e-02
5.416996000000000711e-07;6.366760000000000475e-02
5.417995999999999727e-07;6.365830000000000100e-02
5.418995999999999802e-07;6.419969999999999843e-02
5.419995999999999877e-07;6.451679999999999915e-02
5.420995999999999952e-07;6.318600000000000605e-02
5.421996000000000028e-07;6.367159999999999487e-02
5.422996000000000103e-07;6.423550000000000093e-02
5.423996000000000178e-07;6.163219999999999810e-02
5.424995999999999194e-07;6.489359999999999573e-02
5.425995999999999269e-07;6.514839999999999520e-02
5.426995999999999344e-07;6.286750000000000671e-02
5.427995999999999419e-07;6.421689999999999343e-02
5.428995999999999495e-07;6.275609999999999522e-02
5.429995999999999570e-07;6.327489999999999504e-02
5.430995999999999645e-07;6.382150000000000323e-02
5.431995999999999720e-07;6.457250000000000489e-02
5.432995999999999795e-07;6.451419999999999377e-02
5.433995999999999870e-07;6.408690000000000220e-02
5.434995999999999945e-07;6.413599999999999857e-02
5.435996000000000021e-07;6.329079999999999429e-02
5.436996000000000096e-07;6.404709999999999570e-02
5.437996000000000171e-07;6.449159999999999615e-02
5.438996000000000246e-07;6.363710000000000200e-02
5.439996000000000321e-07;6.400599999999999346e-02
5.440996000000000396e-07;6.442390000000000616e-02
5.441996000000000471e-07;6.442530000000000479e-02
5.442996000000000546e-07;6.413599999999999857e-02
5.443996000000000622e-07;6.368619999999999837e-02
5.444996000000000697e-07;6.290469999999999395e-02
5.445995999999999713e-07;6.363979999999999637e-02
5.446995999999999788e-07;6.446240000000000303e-02
5.447995999999999863e-07;6.442130000000000078e-02
5.448995999999999938e-07;6.408690000000000220e-02
5.449996000000000014e-07;6.371540000000000536e-02
5.450996000000000089e-07;6.371809999999999974e-02
5.451996000000000164e-07;6.441070000000000129e-02
5.452995999999999180e-07;6.445049999999999391e-02
5.453995999999999255e-07;6.369149999999999812e-02
5.454995999999999330e-07;6.292989999999999695e-02
5.455995999999999406e-07;6.325229999999999742e-02
5.456995999999999481e-07;6.371010000000000562e-02
5.457995999999999556e-07;6.375649999999999373e-02
5.458995999999999631e-07;6.238060000000000133e-02
5.459995999999999706e-07;6.433640000000000192e-02
5.460995999999999781e-07;6.463359999999999939e-02
5.461995999999999856e-07;6.441860000000000641e-02
5.462995999999999931e-07;6.444779999999999953e-02
5.463996000000000007e-07;6.468930000000000513e-02
5.464996000000000082e-07;6.438549999999999829e-02
5.465996000000000157e-07;6.440669999999999729e-02
5.466996000000000232e-07;6.354690000000000338e-02
5.467996000000000307e-07;6.590999999999999637e-02
5.468996000000000382e-07;6.423550000000000093e-02
5.469996000000000457e-07;6.423020000000000118e-02
5.470996000000000532e-07;6.399269999999999958e-02
5.471996000000000608e-07;6.341549999999999965e-02
5.472996000000000683e-07;6.590870000000000062e-02
5.473995999999999699e-07;6.425140000000000018e-02
5.474995999999999774e-07;6.435100000000000542e-02
5.475995999999999849e-07;6.442130000000000078e-02
5.476995999999999924e-07;6.521870000000000445e-02
5.477996000000000000e-07;6.384280000000000510e-02
5.478996000000000075e-07;6.436160000000000492e-02
5.479996000000000150e-07;6.268709999999999560e-02
5.480995999999999166e-07;6.272160000000000235e-02
5.481995999999999241e-07;6.299490000000000645e-02
5.482995999999999316e-07;6.340089999999999615e-02
5.483995999999999392e-07;6.517889999999999795e-02
5.484995999999999467e-07;6.356939999999999813e-02
5.485995999999999542e-07;6.269239999999999535e-02
5.486995999999999617e-07;6.383610000000000673e-02
5.487995999999999692e-07;6.291929999999999745e-02
5.488995999999999767e-07;6.367159999999999487e-02
5.489995999999999842e-07;6.380299999999999860e-02
5.490995999999999917e-07;6.376980000000000148e-02
5.491995999999999993e-07;6.375390000000000224e-02
5.492996000000000068e-07;6.343940000000000690e-02
5.493996000000000143e-07;6.311039999999999706e-02
5.494996000000000218e-07;6.302679999999999394e-02
5.495996000000000293e-07;6.298829999999999707e-02
5.496996000000000368e-07;6.297239999999999782e-02
5.497996000000000443e-07;6.233949999999999908e-02
5.498996000000000518e-07;6.227440000000000059e-02
5.499996000000000594e-07;6.264859999999999873e-02
5.500996000000000669e-07;6.237530000000000158e-02
5.501995999999999685e-07;6.203299999999999786e-02
5.502995999999999760e-07;6.194270000000000331e-02
5.503995999999999835e-07;6.243230000000000307e-02
5.504995999999999910e-07;6.044999999999999679e-02
5.505995999999999986e-07;6.309180000000000343e-02
5.506996000000000061e-07;6.303609999999999769e-02
5.507996000000000136e-07;6.217489999999999822e-02
5.508995999999999152e-07;6.198390000000000150e-02
5.509995999999999227e-07;6.160039999999999960e-02
5.510995999999999302e-07;6.159769999999999829e-02
5.511995999999999378e-07;6.159640000000000254e-02
5.512995999999999453e-07;6.160840000000000066e-02
5.513995999999999528e-07;6.190690000000000082e-02
5.514995999999999603e-07;6.167600000000000166e-02
5.515995999999999678e-07;6.115589999999999915e-02
5.516995999999999753e-07;6.256240000000000412e-02
5.517995999999999828e-07;6.114529999999999965e-02
5.518995999999999903e-07;6.205820000000000086e-02
5.519995999999999979e-07;6.080959999999999838e-02
5.520996000000000054e-07;6.076320000000000332e-02
5.521996000000000129e-07;6.096879999999999661e-02
5.522996000000000204e-07;6.052300000000000041e-02
5.523996000000000279e-07;5.965390000000000276e-02
5.524996000000000354e-07;6.159909999999999691e-02
5.525996000000000429e-07;6.103650000000000048e-02
5.526996000000000505e-07;6.000550000000000328e-02
5.527996000000000580e-07;6.056679999999999703e-02
5.528996000000000655e-07;6.016210000000000307e-02
5.529996000000000730e-07;5.928640000000000299e-02
5.530995999999999746e-07;6.137750000000000150e-02
5.531995999999999821e-07;5.976669999999999899e-02
5.532995999999999896e-07;5.983170000000000155e-02
5.533995999999999972e-07;5.909129999999999938e-02
5.534996000000000047e-07;5.908730000000000232e-02
5.535996000000000122e-07;6.010900000000000271e-02
5.536996000000000197e-07;5.911260000000000125e-02
5.537995999999999213e-07;5.874900000000000261e-02
5.538995999999999288e-07;5.923459999999999837e-02
5.539995999999999364e-07;5.965390000000000276e-02
5.540995999999999439e-07;5.886969999999999703e-02
5.541995999999999514e-07;5.884589999999999960e-02
5.542995999999999589e-07;5.891090000000000215e-02
5.543995999999999664e-07;5.889490000000000003e-02
5.544995999999999739e-07;5.822490000000000304e-02
5.545995999999999814e-07;5.733320000000000083e-02
5.546995999999999890e-07;5.695639999999999731e-02
5.547995999999999965e-07;5.836290000000000228e-02
5.548996000000000040e-07;5.787989999999999802e-02
5.549996000000000115e-07;5.781490000000000240e-02
5.550996000000000190e-07;5.885510000000000047e-02
5.551996000000000265e-07;5.686879999999999713e-02
5.552996000000000340e-07;5.747519999999999712e-02
5.553996000000000415e-07;5.714620000000000116e-02
5.554996000000000491e-07;5.746729999999999894e-02
5.555996000000000566e-07;5.756939999999999974e-02
5.556996000000000641e-07;5.721910000000000190e-02
5.557996000000000716e-07;5.679059999999999664e-02
5.558995999999999732e-07;5.682369999999999782e-02
5.559995999999999807e-07;5.565740000000000270e-02
5.560995999999999883e-07;5.566940000000000083e-02
5.561995999999999958e-07;5.579669999999999769e-02
5.562996000000000033e-07;5.577549999999999869e-02
5.563996000000000108e-07;5.553269999999999734e-02
5.564996000000000183e-07;5.583790000000000281e-02
5.565995999999999199e-07;5.625850000000000295e-02
5.566995999999999275e-07;5.548360000000000097e-02
5.567995999999999350e-07;5.547169999999999879e-02
5.568995999999999425e-07;5.550220000000000153e-02
5.569995999999999500e-07;5.478439999999999699e-02
5.570995999999999575e-07;5.434250000000000191e-02
5.571995999999999650e-07;5.475780000000000231e-02
5.572995999999999725e-07;5.523020000000000013e-02
5.573995999999999800e-07;5.606610000000000066e-02
5.574995999999999876e-07;5.472599999999999687e-02
5.575995999999999951e-07;5.432259999999999867e-02
5.576996000000000026e-07;5.484939999999999954e-02
5.577996000000000101e-07;5.483210000000000167e-02
5.578996000000000176e-07;5.389800000000000146e-02
5.579996000000000251e-07;5.537079999999999780e-02
5.580996000000000326e-07;5.399489999999999845e-02
5.581996000000000401e-07;5.441019999999999884e-02
5.582996000000000477e-07;5.541730000000000267e-02
5.583996000000000552e-07;5.480159999999999892e-02
5.584996000000000627e-07;5.485870000000000329e-02
5.585996000000000702e-07;5.309130000000000099e-02
5.586995999999999718e-07;5.454420000000000102e-02
5.587995999999999793e-07;5.459060000000000301e-02
5.588995999999999869e-07;5.447919999999999846e-02
5.589995999999999944e-07;5.326510000000000272e-02
